content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
3e2bbb11abd0169b,14193,4303250,215141,,,
3e35c32df369b917,38657,28792197,215001,,,
3e50533af603452d,,,,75645,65875166,213816
3e5421be102de2bd,28164,18210426,217296,27984,18218481,217296
3e5c86b4421d7567,18012,8103887,215337,17882,8085434,215337
3e5e2b3e764fdbb9,32873,23012296,213993,32774,22985439,213993
3e65e3ea282c6d4f,40050,30165932,214417,39898,30131945,214417
3e70dbe2c8384c3b,56419,46534413,213210,56302,46520949,213210
3e7c6fc9276feac5,89079,79184200,215000,88985,79177055,215000
3e8dc7509941d228,51992,42083641,196592,51924,42076105,196592
3efedfe5361c390f,85158,75279456,215392,85031,75233196,215392
3f033bff0bb423d6,108404,98551306,216223,108328,98542711,216223
3f05e7f6d626a4cc,31973,22113651,213169,31896,22108752,213169
3f2f6f2881e288be,100216,90339668,213739,,,
3f320611c7ab6d5f,32778,22911581,212385,32681,22892655,212385
3f327d6576764e71,45248,35397085,214916,45117,35351074,214916
3f33bcde23dadb52,49579,39687344,199807,49480,39683242,199807
3f47570f0762243a,110059,100170458,212392,109912,100141968,212392
3f68e26a4e39c704,47106,37215396,215576,47008,37210597,215576
3f88fb17a3e23920,18761,8890294,215234,18634,8871513,215234
3fb5a24d6e8edf72,98938,89074241,214918,98791,89022874,214918
3fb6b9f0d1ba86a4,73746,63802676,206932,73624,63795058,206932
3fc2db679180764c,59174,49284964,214435,59038,49272075,214435
3fc9d9a9ae7e0e96,12073,2212425,211866,11983,2220082,211866
3fd57eed5513c419,70844,60972437,215391,70744,60980632,215391
3ff44b83dcb7da72,40581,30694347,214474,40466,30681571,214474
3ff497a819844243,69198,59339351,213661,69104,59321147,213661
400138fde92f3199,64857,55002353,215208,64762,54988080,215208
4003ad6b0ad8ea84,68897,59039317,216001,,,
401cc7da62ab83c5,36268,26392220,215857,36169,26387912,215857
40223e6cefb8b836,27184,17355338,216570,27140,17321293,216570
40469f694b016612,28626,18725419,218456,28508,18723095,218456
40577c2ade109730,92175,82320536,212543,92044,82278775,212543
409416208a12044f,46974,37154814,214351,46924,37113514,214351
40a7316d101a2721,12558,2677101,204673,12460,2672390,204673
40b79d03d5dc9cd3,57502,47582110,213678,57344,47548915,213678
40bdbc22c9164d3a,56626,46690250,214766,56453,46664666,214766
40cab1a2abe692ac,48841,38851172,199121,48713,38877138,199121
40d625c94133c645,39427,29505256,215616,39351,29569822,215616
40e8004e81bc22b9,117185,107335418,205842,117059,107259447,205842
40e90ce3af2ea7b5,99941,90085053,212940,,,
40fbe5c59aa8afe5,67991,58110845,216960,67881,58103607,216960
412ad09952b04fe0,104124,94219644,215473,104000,94214036,215473
413e6d876d492f65,32152,22285227,213801,32055,22270738,213801
4148246c180636c9,30337,20471801,212836,30243,20479854,212836
417a2fae8c08bf6a,48154,38290105,216239,48077,38284267,216239
417d0a2b3781d944,,,,33552,23782550,218613
41831d3ba70347ed,98844,88917618,212952,98695,88921627,212952
41875e9a6f3df907,17943,8068795,215259,17782,7998611,215259
41b100b1ffe54350,12890,3028918,214029,12803,3037137,214029
41ba8e608dceb608,76923,67044005,212958,,,
41be488366a25fb5,80821,70971528,216836,80745,70961186,216836
41e5115d393de24f,34185,24205309,214582,33998,24199767,214582
41f1f14c0e09b95b,,,,87186,77420325,216194
4202b00a7754d73d,88687,78788258,205160,88606,78767024,205160
420335899c0ee84a,64441,54576318,213118,64347,54585002,213118
422000c07eab222d,37748,27850272,213670,37627,27845354,213670
42235f0419cbaade,104959,94966803,213866,104741,94959762,213866
424c63727ddb06b0,39901,29969999,215371,39737,29965133,215371
424cf52c32c2c13b,82556,72695520,205969,82465,72686684,205969
42abeeaaf941eabc,45277,35408141,215092,45149,35386722,215092
42b0cbbe7eafb1d8,103977,94067960,213599,103838,94060851,213599
42b8a263fe6595d8,90878,80968949,213836,90781,80963011,213836
42c0dfe9b6efc1fc,,,,17128,7371930,458306
42c884526caa1910,10807,935960,214057,10713,941270,214057
42d5f343ea884dda,52240,42364716,215051,52171,42359828,215051
42e1351c6a6b17f8,88430,78473278,215762,88240,78460394,215762
42e5846eb40f6dd3,10023,151060,215726,9929,160350,215726
42f8ff5a348f3a44,59750,49858288,202294,59640,49859382,202294
4344536c8dc03740,52338,42482487,214958,,,
43561a5963abcb6d,92359,82444358,214639,92224,82441008,214639
436f0a5b67f873b9,35820,25977493,214255,35730,25970751,214255
43781af51edf5aaa,,,,103563,93798232,198798
43829c221d1c9d1c,66838,56991193,215847,66758,56964932,215847
439b00ca10221ffd,115044,105153482,214095,114936,105160993,214095
43ae48e582c7e9cb,35428,25655123,214670,35293,25501034,214670
43b14fc2e547a9bd,25318,15428808,214931,25250,15428997,214931
43ba095c5cd86b94,20712,10816424,215226,20595,10821212,215226
43c9f0a0a5a4a333,99239,89335224,215678,,,
43cd49a669268f8b,48259,38418254,214080,48174,38408980,214080
43fd68a572c00de6,107227,97334237,205269,107142,97321962,205269
4404b8a2facf92f4,33506,23521192,204464,33332,23515767,204464
44066b500ad56561,81960,71993962,212646,81766,72004840,212646
440cc387ff21d13c,69980,60079246,217079,69873,60065616,217079
441b7ad6059e53dc,,,,75369,65589794,215375
4420fcbfc9f2365a,38168,28313192,214272,38054,28272464,214272
4440dad4090d6adb,86423,76452276,215513,86227,76461462,215513
447c64e1e30e0607,55335,45456706,215530,55230,45450100,215530
447d91389d3e9322,87918,78010328,213302,87770,78001424,213302
447e4cbe91e324e0,,,,27571,17807416,215690
4486ed5b67071c39,44842,34953106,201351,44753,34946019,201351
448f6dba2dc48871,101850,91891826,215486,101661,91882709,215486
44aca90cce977b6c,117913,108051706,214739,117824,108037307,214739
44baeedb275a86cc,11526,1621962,214548,11398,1631587,214548
44de95bd943e34bf,,,,17170,7391024,186941
44f996acf904ca49,45336,35439719,214126,45211,35441151,214126
4504c205aa861b71,,,,27544,17772778,215841
452e4c2c8eff0d25,118785,108897647,214294,118670,108881543,214294
4540b9728f7c571b,22197,12285171,234022,22047,12271664,234022
4557a4d20c3586a4,26377,16413414,214629,26172,16403275,214629
456b551378aaaab0,40889,30970182,199818,40742,30978424,199818
4571c7211c94090c,116676,106764239,213481,,,
4588c0bb2254576d,21718,11838664,215942,21630,11864688,215942
45a524258440ae94,112133,102276006,215539,112042,102262620,215539
45c359cf621ac2c6,17027,7083488,235867,16868,7085006,235867
45f35d9aec76c99b,87773,77811011,215551,87587,77802672,215551
45fa70f6d275f382,34643,24830328,214625,34538,24758829,214625
46123331752557ad,83318,73367129,215673,83147,73362908,215673
4622ba67fa7046ff,29631,19737542,212285,29519,19731136,212285
4630e8f1032eccf1,106607,96744623,214098,106520,96741860,214098
4647712efc4c35e5,109504,99640254,204254,109450,99641941,204254
466286c6502abab5,11697,1817316,214796,11581,1802617,214796
46855239eb811cae,16936,6989897,212438,16757,6982734,212438
469e82995d0f03b7,,,,15075,5287318,215137
46b3ab8c3a09c0a9,83507,73617457,215719,83387,73621812,215719
46b9ab136a271fa3,34578,24709825,215941,34473,24691176,215941
46c3fcefc07ae67e,43098,33250366,214275,42995,33228801,214275
