content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes,webrtc-1_pts_ms,webrtc-1_arrival_us,webrtc-1_bytes
c0e659d05075b8dd,17132,2219351,132228,17096,2231861,132228,17081,2229578,132228
c0f2cfae3b742c60,32982,18063593,137609,32958,18073988,137609,32935,18074410,137609
c11bbc7c510635a0,22138,7203846,138320,22106,7214971,138320,22092,7215121,138320
c121104490ddd241,102786,87842861,132671,102827,87865553,132671,102798,87852474,132671
c1428ced5277b21e,82074,67141170,138115,82059,67151545,138115,82045,67151863,138115
c168a69ec6ff47e3,88115,73230688,335131,88135,73257167,335171,88121,73257881,335171
c173f2e6d988fb6b,75577,60661485,140191,75566,60672025,140191,75546,60672480,140191
c18b497c812cd625,86461,71541237,137384,86429,71551173,137384,86414,71554025,137384
c1a4e814d01e0be0,75454,60520223,132332,75462,60530288,132332,75441,60532091,132332
c1af6f9ae13c355d,29200,14280811,137522,29166,14291133,137522,29155,14291517,137522
c1bbbc2be2626cc1,50567,35640946,138487,50556,35651072,138487,50536,35651498,138487
c1f7b7030c8a9dc6,93482,78585275,138777,93446,78597860,138777,93431,78595794,138777
c214be3a6aae76b8,107270,92380449,132206,107233,92391364,132206,107223,92391685,132206
c21d34d6b4e1c1b5,47018,32120629,137234,46977,32131600,137234,46957,32131882,137234
c224fceda1277a87,61773,46860569,136566,61740,46870880,136566,61725,46875105,136566
c2330b5a45549ed0,35722,20857090,399794,,,,,,
c23556f660c43ea9,15634,720202,137947,15601,730582,137947,15591,731042,137947
c23862df8ed4b2a4,50344,35419632,130674,50344,35429194,130674,50322,35429617,130674
c23bd104bdc42e82,47263,32343414,136402,47228,32353505,136402,47213,32353848,136402
c25cb4bf0f209259,54157,39264890,105102,54170,39287467,105102,54156,39286543,105102
c267a3827d593660,56471,41581469,142074,56433,41595921,142074,56420,41593908,142074
c26b4f3def1194d6,103152,88240654,133105,103118,88251720,133105,103096,88251674,133105
c272fe33dd3dc018,56818,41949169,354252,56817,41978880,354292,56811,41995822,354292
c27e2f41e02edca3,25862,10921540,130830,25871,10931459,130830,25852,10931886,130830
c2c2586ab257f66d,63893,48980872,137641,63860,48992238,137641,63843,48992614,137641
c2c89213c9d22020,17622,2703782,138622,17589,2714207,138622,17574,2714641,138622
c2f452d2e6f8a90c,17752,2840303,138714,17719,2856264,138714,17704,2850903,138714
c2f66ef43c410704,115224,100301765,138324,115184,100312328,138324,115169,100312730,138324
c2fa3ebc0c81f6db,16843,1923745,138516,16810,1934213,138516,16795,1936272,138516
c304ecae4b4ac95e,66278,51387136,156607,66245,51398748,156607,66230,51399007,156607
c3115aa3a64dc8b1,59630,44741087,139453,59595,44751446,139453,59580,44754242,139453
c31bc5b2b955189d,28641,13723342,137591,28610,13736262,137591,28590,13733355,137591
c359ab9508cd80e5,91688,76800565,132362,91655,76815094,132362,91637,76810560,132362
c360fa4902c0553e,116083,101181889,138681,116042,101191945,138681,116018,101192288,138681
c36a427fbcb458bc,115311,100401948,138989,115253,100415004,138989,115239,100412875,138989
c37f1b25ca787b13,94170,79242096,132237,94166,79253049,132237,94150,79252611,132237
c387bf282d9820a8,59277,44344620,137501,59252,44354625,137501,59238,44357839,137501
c393c8e7b11baf08,60859,45926485,130974,60894,46051902,130974,60869,45961540,130974
c3974e093d06a02f,23615,8692304,114997,23625,8701701,114997,23607,8704598,114997
c399a4e3c3ca7074,110261,95348413,156613,110226,95360147,156613,110211,95360492,156613
c3c0b3df5327195f,109316,94401900,139290,109283,94412514,139290,109268,94412697,139290
c3c5ce19c3bfae0c,55015,40080625,118185,55073,40152508,118185,55054,40093018,118185
c3c9cf68f5982ed4,116523,101605664,140077,116490,101618603,140077,116474,101615526,140077
c3cc52c8d90ed6b1,28480,13569069,152362,28451,13580507,152362,28432,13580790,152362
c3de9e299db10ab5,49787,34900938,137810,49752,34911444,137810,49742,34917577,137810
c411b14acf46cf41,117730,102821970,138343,117695,102833144,138343,117681,102833297,138343
c416b259ecbecbb1,49661,34760661,137913,49613,34770558,137913,49601,34773318,137913
c41dee439ec81068,22966,8060233,137315,22923,8071439,137315,22907,8071664,137315
c439b72401a32967,37335,22440508,137915,37292,22451212,137915,37277,22451496,137915
c45ccb6ed5777af4,71440,56502512,132862,71430,56512467,132862,71435,56512782,132862
c47f428aa93a272e,94138,79202452,131708,94134,79214427,131708,94119,79212105,131708
c486f0ce998e5f51,76654,61761276,138526,76617,61771413,138526,76602,61771557,138526
c4a88949240a5ca9,104326,89405261,138890,104297,89417991,138890,104283,89415231,138890
c4ee7dfe6483420f,70902,55983711,140839,70875,55997582,140839,70856,55994658,140839
c52683ae958ae1b6,28983,14083396,136715,28944,14093020,136715,28929,14095422,136715
c53966eecf8b3d3c,114348,99460958,133923,114315,99476121,133923,114300,99471098,133923
c54853e6e425f909,99448,84561489,136911,99413,84573664,136911,99398,84572554,136911
c5715dc1181c3820,51087,36200735,138771,51056,36216849,138771,51037,36211542,138771
c594cc1634103d14,38752,23840286,136648,38721,23850545,136648,38705,23854105,136648
c599afeed7eab3e7,20719,5806272,138569,20685,5816340,138569,20673,5816735,138569
c59f2b4a0285bf86,19025,4102366,131384,18996,4112216,131384,18976,4112615,131384
c60046b5d43f6cd5,55638,40724122,138236,55583,40734152,138236,55568,40734533,138236
c60f927bb5a4469b,108488,93568211,131489,108485,93577908,131489,108486,93594498,131489
c635589d56a8aafa,39376,24460327,136973,39342,24470436,136973,39330,24475717,136973
c63b7a41862bb876,70630,55724578,138571,70587,55739394,138571,70567,55738367,138571
c63e02bcb69e1836,63766,48844021,137816,63737,48855274,137816,63719,48855562,137816
c640f1d54caca330,25288,10363681,137721,25255,10374228,137721,25240,10374665,137721
c648691c9e0a1951,97833,82968395,343544,97833,82996069,343584,97818,82997392,343584
c655b9d7d33b19d2,52121,37204584,139967,52081,37215627,139967,52071,37216055,139967
c65f93696a0a5e48,85753,70821317,127966,85741,70833583,127966,85739,70830836,127966
c66e268333b16a5d,51714,36821237,140514,51673,36836756,140514,51660,36836399,140514
c6820b62bf1bd940,102657,87724025,121642,102705,87862263,121731,102676,87754459,121642
c6ae6094c704b225,37872,22930547,130084,37885,22939861,130084,37887,22943522,130084
c6d7b515b584b3df,119902,105001988,139385,119858,105016703,139385,119843,105014079,139385
c741e59d695a44c0,46091,31180683,137332,46056,31191204,137332,46040,31191329,137332
c75e1402f351315f,68679,53781344,139426,68633,53792457,139426,68618,53792428,139426
c76a5d77a68796b9,67067,52180933,138206,67032,52191824,138206,67017,52191810,138206
c76b1fbb7a76287d,119188,104281938,139256,119145,104292203,139256,119130,104292881,139256
c77cb92a090d19b7,15391,483316,137516,15346,493462,137516,15330,493968,137516
c78208eeae705ae3,18241,3298936,130382,18245,3309096,130382,18231,3309177,130382
c791e07b03d86922,39601,24691765,137208,39565,24704171,137208,39552,24701821,137208
c7c8ecbca88651a2,32243,17248336,128725,32251,17258289,128725,32236,17258653,128725
c7e88965f1a7f5fc,35881,20939284,130927,35913,21039640,130927,35887,20948955,130927
c7eed93279850c8c,97993,83060405,130760,97997,83070420,130760,97983,83070795,130760
c8105bbe3584a7d3,112383,97472032,131585,112348,97484749,131585,112333,97482134,131585
c810cd0d7aac8c42,16751,1860390,138866,16716,1871578,138866,16700,1871917,138866
c82b3dfa23366be5,108959,94041770,139414,108922,94054329,139414,108917,94052867,139414
c83787efc46bcddd,57642,42744324,137843,57603,42755096,137843,57592,42755387,137843
c8479b48796b543d,85446,70541637,138569,85413,70552155,138569,85395,70558462,138569
c8576584f150b8b4,24410,9520481,137581,24376,9530877,137581,24362,9531177,137581
c8626b7132a86e5d,53518,38602402,131699,53476,38612949,131699,53461,38613269,131699
c86524e1af518dfa,82282,67364321,137677,82232,67377315,137677,82218,67374517,137677
c87ef70308400ed6,84887,69981174,138144,84849,69992647,138144,84834,69992466,138144
c8a18c8d230c3d93,83716,68785761,129201,83732,68802472,129201,83704,68795085,129201
c8b06c527e2c3d43,43384,28473557,179902,43363,28487348,179902,43340,28487679,179902
c8c25c8eaecc01cd,35977,21038907,128488,36006,21049145,128488,35979,21049417,128488
c8c91c5eaa3faf46,81854,66919817,129682,81857,66929192,129682,81843,66933496,129682
c8d878b14ea35c85,99292,84382754,132093,99248,84395020,132093,99230,84392622,132093
c8daa51856075295,20654,5742791,152415,20621,5753495,152415,20609,5756184,152415
c8eaf195a2d9d03b,48279,33386765,99365,48283,33409812,99365,48269,33409048,99365
c8f24d4f1c7dbbec,104997,90060696,131495,104973,90071089,131495,104957,90071089,131495
c8fe2292a5b13025,91592,76701242,137876,91552,76712473,137876,91537,76711947,137876
c932c2b7ae1402c6,42805,27774073,116338,42824,27793025,116338,42797,27782616,116338
c935b62df96c0d19,24349,9460707,138978,24316,9471966,138978,24302,9471983,138978
c9365dbf3f7294c0,23151,8260327,136881,23112,8271072,136881,23097,8271309,136881
c93805e4168d0ea9,64233,49341209,138820,64195,49356937,138820,64180,49354675,138820
c9c50be07fd311f4,57257,42321842,131520,57240,42332145,131520,57238,42332193,131520
ca085654a821d812,91530,76624965,138385,91487,76635501,138385,91468,76635880,138385
ca0d04cdf27d234a,100017,85080309,131773,100045,85095741,131773,100025,85090494,131773
ca1e98915d13ee2c,16217,1280151,136580,16221,1291102,136580,16206,1291330,136580
ca204fb76fc22980,114253,99362245,141970,114214,99372923,141970,114202,99377782,141970
ca454872733d12db,112173,97262822,131880,112127,97273033,131880,112112,97275724,131880
ca67f260c7ff8966,98881,83972699,137260,98852,83983439,137260,98832,83983719,137260
ca7cfbe4f0b53cbd,24024,9099076,130441,24003,9108971,130441,23986,9111690,130441
ca847aedecf0f456,58645,43724401,138096,58615,43734962,138096,58596,43735357,138096
ca86573eb65a6c20,33765,18895948,399273,33763,18928635,399313,33748,18927056,399313
ca9690e16a2c8345,63310,48383669,136392,63265,48394190,136392,63250,48394618,136392
ca98e198feda3712,72552,57661576,139152,72514,57673193,139152,72499,57673460,139152
ca9a9e5bc830beef,45013,30099220,129770,44953,30113244,129770,44941,30108804,129770
cab4585de5a61894,32329,17340445,136197,32315,17351176,136197,32300,17351570,136197
caba41b9e5f0f9bb,64985,50060610,136069,64971,50071455,136069,64956,50071030,136069
caf2f52905b5a4b6,85413,70501044,136031,85381,70510889,136031,85363,70511278,136031
cb06b5a78db811a4,56655,41740943,138711,56622,41751841,138711,56608,41752148,138711
cb0aa8a31017a775,103799,88885822,139184,103768,88895689,139184,103753,88898742,139184
cb15e0dfb2baf4a5,105317,90421691,138754,105276,90431717,138754,105260,90434510,138754
cb2901f335a425ec,113237,98320726,131854,113225,98336962,131854,113189,98330479,131854
cb513ecc5a94fad8,70188,55264581,138958,70156,55274913,138958,70141,55275362,138958
cb5aee6180cef916,44530,29579318,130186,44545,29590094,130186,44542,29593590,130186
cb71e8043dfffb8a,105662,90745296,139655,105630,90756325,139655,105613,90756506,139655
cba24677265040e1,87716,72780335,131540,87742,72790336,131540,87706,72790676,131540
cba46bceb6df9b8d,80236,65320969,137075,80217,65331706,137075,80192,65331909,137075
cbbff09d4ee9e8a3,20849,5940781,139558,20813,5951413,139558,20801,5951690,139558
cbc7a02cc9a5c29a,22841,7923711,137469,22805,7933772,137469,22789,7934205,137469
cbc834d71eec4dd6,110874,95957260,71733,110917,95963609,71733,110903,95963606,71733
cbdba24861bb7218,85944,71021164,137587,85922,71034434,137587,85918,71031685,137587
cbf4a177aec2c9ec,106722,91800535,130552,106724,91811096,130552,106708,91811241,130552
cbf53c90f9d245d3,116849,101900611,131552,116859,101910682,131552,116844,101911046,131552
cbfd00e303a3e5fb,26014,11081044,130396,25997,11095002,130396,25979,11091816,130396
cc0aec52104f86f1,74325,59421498,138979,74288,59432100,138979,74273,59432259,138979
cc23eb14fe52317c,110578,95640476,131137,110577,95649783,131137,110563,95652529,131137
cc27090486d2a618,95881,81008755,348463,95875,81039280,348503,95860,81038578,348503
cc27c7737d34ab56,70006,55104390,139082,69969,55114833,139082,69949,55115265,139082
cc2a0705f825f433,56318,41419585,129762,56271,41429981,129762,56260,41435377,129762
cc9ae6f173c72628,93664,78745227,139065,93637,78758702,139065,93616,78755364,139065
ccbcc9880fbde632,45842,30943899,137178,45804,30953846,137178,45789,30954215,137178
ccca7eb550abb3c2,75264,60322520,130952,75287,60351837,130952,75265,60335038,130952
cccc7aefe8c9a1e7,95162,80245036,139459,95122,80255586,139459,95107,80256011,139459
ccd713f3ba702c1d,52475,37539810,131219,52476,37549957,131219,52461,37554281,131219
ccdae1eeb6eeacd6,42556,27620368,93142,42630,27787367,93191,42599,27628527,93102
cceefb12c77da019,40707,25800428,137606,40673,25811857,137606,40660,25811618,137606
ccf01b94692115ae,81069,66161204,137869,81026,66172068,137869,81011,66172451,137869
ccf0434513d8cde7,107839,92941828,138995,107798,92952812,138995,107783,92953060,138995
ccf36f65abf0000a,20505,5603407,138282,20462,5613422,138282,20445,5613783,138282
cd2ad247f32b1bfd,101187,86243025,132131,101148,86254838,132131,101134,86252523,132131
cd33cec999c933c3,21624,6731907,99962,21647,6756057,99962,21633,6757360,99962
cd76463c3e88abc3,78104,63133662,164131,78118,63152859,164131,78103,63146057,164131
cd8d083d20f744bc,52863,37960853,138791,52815,37975439,138791,52797,37971204,138791
cd99b5d51d1c5033,24260,9360420,137838,24213,9370970,137838,24198,9373729,137838
cd9d3ebd5e1772ee,107808,92901522,137688,107768,92911538,137688,107753,92911920,137688
cda9211f56e0a64e,61964,47060965,138497,61927,47071869,138497,61912,47072105,138497
cdb96bbacda314b7,100081,85140242,131590,100103,85150399,131590,100084,85150746,131590
cdcfa46ab7ca5430,27486,12592864,98635,27504,12617754,98635,27490,12617552,98635
cdd1d797fb0c61fe,65109,50184547,138037,65083,50195093,138037,65068,50195505,138037
cdde5fe11b67024e,105566,90647563,137639,105537,90657613,137639,105519,90660748,137639
ce0d27332078b348,62461,47539842,130515,62425,47549383,130515,62413,47549768,130515
ce23ad423dd7f907,82708,67801261,137960,82680,67815178,137960,82658,67815403,137960
ce49a291aa4c10a5,36960,22043988,137466,36930,22054832,137466,36916,22054919,137466
ce5ca94e0144da3d,105288,90385168,138615,105247,90396578,138615,105231,90400549,138615
ce64edc5052e4db1,77684,62764243,138058,77634,62775202,138058,77619,62777269,138058
ce67f99514e4911d,18117,3170684,130151,18134,3180303,130151,18120,3180638,130151
ce7e1104c066d8b9,101352,86441133,131696,101293,86450874,131696,101277,86451144,131696
cea32e8c6eb7ee71,14979,68523,149206,14944,79978,149206,14931,80471,149206
cea58e6e47747a0e,88246,73281887,95501,88261,73294067,95501,88247,73289404,95501
cf08d454ccb0da9e,115575,100660694,132186,115540,100671274,132186,115525,100671186,132186
cf0d34213182a5cb,98121,83180784,132738,98120,83190384,132738,98106,83190779,132738
cf0ff735fd7137e0,117857,102941817,137972,117818,102951945,137972,117803,102955134,137972
cf1c631bc84a032c,110294,95380273,130521,110257,95392967,130521,110242,95391498,130521
cf52e87b24d442f4,107932,93024878,137360,107886,93034808,137360,107871,93037473,137360
cf52ee08398e91af,44015,29119237,129691,43976,29128842,129691,43958,29129163,129691
cf574740a374dd46,111150,96160229,129815,111147,96169990,129815,111133,96170332,129815
cf6a6315ea17c618,96004,81074027,131327,96004,81084143,131327,95988,81084456,131327
cf6fcdfecf6e5328,102062,87161610,138782,102013,87171937,138782,102000,87172187,138782
cf78c75a30c3aec0,27567,12631742,116757,27585,12640758,116757,27571,12641147,116757
cf7c86e2c4a13494,89634,74740543,133324,89594,74750216,133324,89579,74754725,133324
cf85561d0015bee9,16121,1178476,127453,16133,1188361,127453,16117,1188719,127453
cf85b86b9cde4b09,111362,96421751,138914,111281,96433117,138914,111266,96433480,138914
cfad98b68ba34bc8,101325,86402787,132568,101266,86412774,132568,101246,86413249,132568
cfaf4fdc32a46db8,19401,4500412,138528,19354,4511628,138528,19337,4511913,138528
cfb4a0900decc0b5,32273,17280227,130712,32274,17293354,130712,32259,17289993,130712
cfb6e9a3ec7402e2,71343,56419830,129934,71337,56430404,129934,71342,56430741,129934
cfdf384cb996b90d,45371,30460780,137854,45340,30471223,137854,45321,30471451,137854
cff66f146fd48eb1,24824,9919403,132189,24780,9930519,132189,24764,9930781,132189
d00d671d8209cf05,30850,15943351,136728,30803,15953929,136728,30790,15954357,136728
d00fe51fb26e5840,79056,64141278,138402,79017,64152432,138402,79008,64152750,138402
d0130c4a9926c558,95350,80453119,138895,95308,80467029,138895,95291,80463016,138895
d01fe1fa54e87b9f,52980,38084675,139506,52944,38097481,139506,52929,38095300,139506
d02383c3f31834c2,82996,68084683,137029,82960,68095035,137029,82934,68095181,137029
d0247230dd08e08d,62028,47120980,137517,61987,47131188,137517,61973,47131504,137517
d031dc192d90ed96,54933,40041030,100906,54994,40151052,100995,54975,40063914,100906
d03e791370330589,45273,30361231,141027,45243,30371411,141027,45224,30371735,141027
d04f45a1aae4513d,98662,83765027,138123,98630,83778093,138123,98609,83775637,138123
d05199f7adb6728b,65670,50679568,129653,65700,50689624,129653,65680,50689887,129653
d0554ba219f9cc84,79395,64501289,138638,79357,64512481,138638,79341,64512835,138638
d0612645e2730bb6,30192,15300239,136969,30152,15310457,136969,30141,15316906,136969
d0a3dfcf7f4a769e,84448,69561428,137863,84415,69575747,137863,84398,69575707,137863
d0b1d8ed4115ebd3,47359,32448318,151267,47323,32460092,151267,47308,32460310,151267
d0bd67f6336df7a6,109855,94961808,138967,109813,94972332,138967,109798,94972394,138967
d0d83a84d8fc01bb,104686,89740453,132093,104695,89750965,132093,104680,89751219,132093
d0e148b06369545d,108088,93201664,138670,108053,93212824,138670,108038,93213252,138670
d0f2a5cf04327c16,39287,24400630,137315,39252,24410507,137315,39239,24413599,137315
d10ea9f58305f47a,95130,80221501,139043,95091,80232679,139043,95076,80233065,139043
d11833ceb6c0eba4,54849,40024049,367911,,,,54876,40061809,367951
d13aef530ca9b75f,90967,76079944,130866,90931,76090327,130866,90916,76090631,130866
d149a99dce3222cb,72707,57821332,139755,72673,57832251,139755,72658,57832471,139755
d1671778565577ef,90634,75720296,132353,90591,75731442,132353,90576,75731598,132353
d184af6d33d8e149,94570,79662193,140425,94521,79673093,140425,94506,79673367,140425
d1b64851a8b2b3f7,34172,19238891,128454,34161,19248509,128454,34145,19248885,128454
d1cea68d8adbc917,53672,38779840,132201,53632,38790966,132201,53616,38790976,132201
d1e333cd53d744c7,42159,27222841,129283,42130,27240179,129283,42112,27240356,129283
d1feca95a69ae5a6,108055,93161803,138741,108020,93175296,138741,108001,93172335,138741
d211b4031832b726,101215,86280757,132667,101166,86293275,132667,101152,86290119,132667
d2150cbc14a85074,41525,26603771,138765,41496,26614280,138765,41476,26616968,138765
d2155bf2d4308c72,63042,48100658,136737,63042,48111632,136737,63028,48111516,136737
d2361ee5e739b204,99920,84990416,131915,99951,85014919,131915,99931,85009957,131915
d247c2c7e4773377,94659,79761706,139906,94621,79774759,139906,94600,79774570,139906
d2525ecb6319f972,88767,73860318,132100,88711,73870090,132100,88699,73874938,132100
d26f53e6084081a9,83428,68504391,137731,83395,68514851,137731,83380,68515350,137731
d26ffa8d4d2182ef,45781,30880852,138003,45733,30890909,138003,45717,30891214,138003
d27676a7035cf943,84239,69324458,137672,84191,69334835,137672,84170,69335169,137672
d28641a57dd71396,89847,74940228,132042,89813,74950386,132042,89798,74950702,132042
d287fd27ce437daf,78443,63521258,138467,78373,63532009,138467,78358,63532218,138467
d2e69afad7d25e5e,37612,22700323,137352,37579,22711104,137352,37564,22711362,137352
d2f56c46866f8f4f,72399,57485043,138350,72356,57496171,138350,72341,57496547,138350
d3106a4f97f26302,36372,21460483,137689,36330,21474383,137689,36310,21475555,137689
d33a6f50c8816c2b,35593,20680289,137290,35559,20695580,137290,35545,20695827,137290
d3480d61c845b805,78010,63061732,130083,78036,63072080,130083,78021,63072043,130083
d39d055d8093116e,62883,47939456,130056,62895,47949952,130056,62880,47950173,130056
d3be6ef664a49d16,78671,63781165,137435,78640,63791570,137435,78619,63791674,137435
d3c17f2fee625383,43612,28700661,137566,43588,28715774,137566,43566,28711325,137566
d3dbc69c8f289433,69435,54481669,130439,69437,54491313,130439,69423,54491568,130439
d3e53091037dd478,75606,60685016,139014,75589,60696148,139014,75570,60696384,139014
d3efca2a907480d6,36195,21259435,131307,36194,21269502,131307,36170,21269868,131307
d4039c8a08354918,89976,75065507,138312,89941,75075754,138312,89926,75076101,138312
d4053402ba2b9dcc,72860,57944735,139816,72828,57955486,139816,72813,57955841,139816
d44f4390a7200409,103610,88701678,139080,103577,88712360,139080,103562,88712630,139080
d457749c4937fade,33516,18620519,137195,33478,18630790,137195,33468,18631189,137195
d4615570b4a6d497,72429,57521101,138293,72384,57534061,138293,72370,57532629,138293
d48fd30098d7cccc,82837,67921606,139089,82807,67934449,139089,82784,67932793,139089
d4953436e2c2a392,52629,37701204,140854,52611,37717634,140854,52596,37712172,140854
d4a57e400f557a14,110841,95939224,60929,110885,95944919,60889,110871,95945100,60889
d4b014737b5307d5,94008,79086081,117171,94007,79096264,117171,93992,79096265,117171
d4bafb0b150f9464,32731,17840439,138144,32695,17855077,138144,32676,17850488,138144
d4d0a24c78b95494,25167,10280649,138322,25132,10291649,138322,25117,10291998,138322
d4f2eda675133603,28767,13860361,137566,28730,13874014,137566,28712,13871072,137566
d521d6dd8f130fb8,20422,5520408,137094,20372,5535831,137094,20360,5534243,137094
d53dcd8bb199e47d,99600,84681786,139121,99564,84694518,139121,99552,84692066,139121
d545bf726a9170e5,17412,2521006,141492,17375,2532273,141492,17361,2532001,141492
d55bc4b439ff9627,44166,29241814,131451,44132,29252345,131451,44117,29252588,131451
d55e24f238b566ea,63339,48421241,137206,63288,48431492,137206,63274,48431866,137206
d55e2a65cbde53ec,76408,61501377,139348,76368,61512690,139348,76353,61512841,139348
d55fa15990bc7b39,87370,72461433,138615,87331,72472593,138615,87321,72472873,138615
d56fab26f0ea05cd,98456,83541871,139553,98410,83555678,139553,98395,83552560,139553
d5aa3a80f6bbb832,36830,21920348,137244,36802,21931713,137244,36787,21931713,137244
d5e9280d0527a4e0,112719,97826884,102783,112762,97875070,102783,112712,97845409,102783
d5fc8eed75269bde,94041,79108561,133257,94040,79119249,133257,94024,79119550,133257
d61d4bf75cb77a06,99353,84460353,131207,99314,84475636,131207,99296,84470145,131207
d6273829457ec1fa,73766,58861288,139649,73717,58872110,139649,73703,58872354,139649
d62df2f70653c5f0,49187,34280757,137529,49153,34291583,137529,49143,34298434,137529
d64fc45f28777bb8,116753,101812997,132248,116766,101823459,132248,116751,101823784,132248
d658163a1758869c,60169,45261160,139249,60154,45271755,139249,60114,45272157,139249
d6a63f3d1d48f4f2,117241,102322736,131463,117189,102332824,131463,117174,102333137,131463
d6a84675d51e64a5,15515,620308,138714,15476,630544,138714,15461,630994,138714
d6c1ea90c18b6991,90364,75421442,138160,90362,75431469,138160,90347,75431837,138160
d6da9f005b19a539,50101,35184298,137858,50065,35195076,137858,50055,35195479,137858
d6e1b637253d9436,112640,97725236,139493,112600,97741415,139493,112587,97741844,139493
d6e745726710a9a2,106753,91822796,131886,106754,91832931,131886,106737,91833309,131886
d72535ce6dec31f5,64415,49501016,138418,64382,49511511,138418,64367,49514775,138418
d74379abb9119d7e,80849,65940994,137596,80815,65952003,137596,80800,65952208,137596
d757e10675c931c9,101780,86865207,138687,101744,86876079,138687,101732,86876336,138687
d758e75eff37461e,59062,44119630,130304,59061,44129002,130304,59048,44129450,130304
d7c88cf43299faf9,53827,38939538,131147,53791,38949795,131147,53780,38954131,131147
d7d0043400d85d32,112866,97922097,141008,112907,98003417,141008,112857,97932465,141008
d7ff400b229b64e9,44749,29803769,136392,44743,29814121,136392,44738,29814281,136392
d806fbeea03612d4,76563,61661411,139194,76522,61673966,139194,76499,61671705,139194
d811ad1fa7b10c66,93696,78781500,138915,93669,78794487,138915,93648,78792119,138915
d819f17b17d769dd,47392,32483106,152031,47355,32494722,152031,47340,32495138,152031
d8dce0b229829ae4,98215,83280291,131111,98206,83291011,131111,98192,83291239,131111
d900bab84fec76e5,111889,96981986,139902,111855,96992693,139902,111840,96992835,139902
d90e0c02f7cbb36f,55694,40800779,137872,55652,40811235,137872,55637,40811565,137872
d91335739b3f7df3,112833,97894018,131450,112875,98002551,131450,112825,97904604,131450
d92295d3c536e118,110642,95703931,130572,110638,95714167,130572,110624,95714431,130572
d972a3bc5bc89835,26716,11804122,138519,26681,11816949,138519,26662,11814071,138519
d99ba06d96584e8e,29047,14160794,137677,29012,14170590,137677,29000,14175033,137677
d9f8efff396eff3a,112512,97600491,131312,112476,97614379,131312,112462,97610117,131312
da279b17e7cf916e,37548,22623701,138259,37515,22633360,138259,37500,22636289,138259
da2c90e7e39c3527,77536,62604183,137794,77511,62614912,137794,77497,62615272,137794
da695a6bc1601605,60697,45781166,138947,60661,45794600,138947,60649,45795042,138947
da6f4bd085eb92d9,99761,84845419,139362,99720,84859343,139362,99710,84856485,139362
da8842a2fe49d39f,79484,64565043,139143,79451,64575217,139143,79436,64577923,139143
dac2a50c008e0e33,38473,23580414,137268,38432,23590650,137268,38420,23594090,137268
dacb89cf2e4769d5,17320,2430323,131758,17281,2440499,131758,17266,2440833,131758
dad2edaff49da577,42861,27841518,129324,42855,27853463,129324,42829,27851323,129324
dadb3e06d93c73c0,76376,61464253,137599,76338,61474741,137599,76323,61475136,137599
dae56435d31bcb8b,49155,34240818,138312,49121,34253996,138312,49111,34252635,138312
daeaba4982e1f42b,115076,100140624,131741,115063,100150977,131741,115049,100151274,131741
db030c851a4140be,38153,23219056,129411,38137,23228973,129411,38134,23229318,129411
db101f8141e52791,82805,67884115,137123,82776,67894272,137123,82753,67897284,137123
db10f62a8a6fb7b3,95098,80181620,139302,95061,80192335,139302,95046,80192852,139302
db4c54c9944700e8,75485,60559964,131753,75489,60570786,131753,75469,60571111,131753
db60edf0687d870a,101438,86540508,132537,101392,86551051,132537,101378,86553766,132537
dba8847fa7b4882d,109478,94561847,138994,109444,94572471,138994,109429,94572699,138994
dbad0138b767274d,30819,15920291,137002,30774,15931885,137002,30757,15931659,137002
dbc09b508abb6080,48112,33200686,137320,48083,33211492,137320,48063,33211754,137320
dbc8be58c6cfe49a,59093,44159830,130781,59090,44169823,130781,59077,44170215,130781
dbd9f5c0b49a8c2f,81161,66261027,137241,81112,66271050,137241,81097,66271470,137241
dbe5f57e2c95bf8b,31958,17044534,112495,31994,17057742,112495,31978,17052866,112495
dbfb425f12b31824,74293,59381111,137866,74257,59391894,137866,74242,59392245,137866
dc0d2f5802b465a2,41307,26420727,139196,41275,26436031,139196,41257,26431009,139196
dc1931a1234fe0ed,38849,23940509,137939,38816,23951404,137939,38800,23951755,137939
dc30b3d99ebbb2ec,29232,14320399,137757,29198,14331783,137757,29188,14331832,137757
dc3bce46cacdd034,17036,2121136,141040,17002,2133835,141040,16988,2131284,141040
dc5fc7f95cd3fce2,29135,14220334,137633,29101,14231390,137633,29091,14231614,137633
dc7cdfda948b724f,82933,68021073,136661,82900,68030972,136661,82875,68033536,136661
dc844fd6d785aaee,100562,85739636,353915,100605,85767669,353955,100590,85768409,353955
dc8d6111fa2cebc9,19627,4789453,396321,19660,4823328,396361,19645,4824792,396361
dc9f8f5db602cc1a,79646,64724797,139908,79612,64735070,139908,79598,64737950,139908
dca2512c596e5355,76281,61364381,138317,76246,61377834,138317,76231,61374784,138317
dcb68ce6ef4d81bb,116944,102000287,129943,116945,102009755,129943,116930,102014041,129943
dcb69092de00f4fa,32827,17942862,151728,32799,17960052,151728,32780,17954189,151728
dcbe6dc763332bb6,62557,47640779,137532,62519,47650472,137532,62508,47653179,137532
dcc8ed26653e0bce,118509,103601600,138027,118473,103612883,138027,118457,103611852,138027
