content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
59a19ba059bb2296,12409,2534745,212979,12332,2550907,212979
59d2e7439c16785b,10096,252913,212942,10038,269028,212942
59f4da96606f4b8a,35862,26013790,213523,35798,26029198,213523
5a496fad214017cc,14110,4237280,212246,14054,4252602,212246
5a998da7e48c59c0,53236,43360483,213150,53170,43379371,213150
5aa6e76926c7f046,25872,15999648,214013,25805,16015172,214013
5aa74dabc2a6b476,36535,26670155,214722,36468,26685414,214722
5af6b21e6a9e5a3d,59888,50021070,216025,59831,50037231,216025
5afee4f9b44863ef,25651,15782552,230251,25587,15799726,230251
5b2fbb4b3b3133c8,41746,31876985,214558,41669,31892585,214558
5b405bef9bd16dd2,32744,22877669,215955,32666,22893986,215955
5b6cdb974eb46cfd,53544,43692604,214548,53477,43708875,214548
5b8ede40b2b88952,45021,35139998,216089,44965,35158915,216089
5b9b72c8d14096bb,37552,27674656,214888,37494,27698461,214888
5bd3a8eb97ebe152,24765,14894179,213844,24698,14910049,213844
5c29eb0dee6e4414,10254,389070,214126,10199,404841,214126
5c59e37f7eb0f0f5,12747,2895000,214813,12681,2910855,214813
5d56941095e80075,21155,11280044,214956,21101,11297725,214956
5d61eab563a83b2e,,,,47828,38035001,205389
5d8a6dae1df4ffe8,13977,4128606,200531,13912,4142924,200531
5d9c13782c765611,16920,7072242,212360,16856,7087948,212360
5e6ae74350a69de0,36151,26274373,215047,36096,26292052,215047
5ea9e0c4bcf0e2a5,29975,20116026,203949,29907,20130971,203949
5f069eb7843e46f5,22808,12937227,199536,22736,12952318,199536
5f260ca27b2c7c60,22098,12260020,214496,22045,12276813,214496
5f3143cdd3eb3ab1,54304,44443094,214775,54231,44459019,214775
5fc9808eff7d86bf,24856,14998699,212434,24786,15017974,212434
60409f739dc06c36,15140,5273774,212251,15085,5288951,212251
60e2c1301d83c96c,41529,31653405,215826,41462,31669373,215826
60fa804fea471c47,51496,41635220,215445,51420,41650822,215445
612ce4872a52d3d7,51942,42056319,214587,51884,42079811,214587
613646f3ba19ff0e,31648,21775162,214960,31582,21791347,214960
6193dadba2f7d022,48054,38176281,216324,47987,38192015,216324
61fbf940c4105a8e,49550,39683009,204704,49483,39698005,204704
62047678e5b2bccd,42874,33033198,215819,42818,33048943,215819
62082290af11e591,10450,577218,216243,10393,592941,216243
641b1f70a9fbeae1,59757,49883925,236909,59701,49901948,236909
64782c82ca1a386f,29850,19977899,214082,29788,19993448,214082
64c3adc92ff42db6,50736,40880440,215155,50676,40897437,215155
65324f13fe5f2687,50206,40334177,214762,50150,40350644,214762
6563228df38b521c,58781,48896143,202723,58729,48919196,202723
6581033ef00fb1bb,27192,17338217,214167,27129,17354674,214167
6605254f515ba7dc,53801,43925385,215692,53744,43943766,215692
667b6fccf4afaf64,12090,2209814,199700,12024,2227499,199700
672ed94d124ae29a,45627,35758975,216814,45556,35774697,216814
678d65961b837753,14778,4917977,237403,14704,4936005,237403
6800781b2bd9a57b,53172,43297171,215140,53109,43312468,215140
6807146182d26c0c,58126,48259863,213902,58060,48276045,213902
6843c7f1594e71b5,58372,48513143,202784,58297,48527934,202784
6845c250b6faa735,38229,28357691,216780,,,
6894fefcd2da041f,49292,39418815,206715,49231,39434085,206715
68ac22c4b1041463,55627,45776067,214829,55560,45791519,214829
68c990686b1e7985,52632,42780513,214164,52565,42795766,214164
69579e07cf73ffe0,54245,44374996,205647,54174,44390406,205647
69583e53c2610730,12502,2637236,214009,12421,2652267,214009
6970856128ea928c,17585,7722201,216263,17533,7737459,216263
697de49ca0a17096,47742,37880012,217266,47678,37896768,217266
69a2a14567d7425e,19951,10098524,213565,19884,10115619,213565
69d33db4c33ef4d5,20652,10792124,215537,20588,10808478,215537
6a4b0e43e53f4df1,10983,1138392,213595,10922,1153299,213595
6a4d08891acdce44,24029,14179359,213828,23970,14195032,213828
6a971151f285caea,23760,13884468,214875,23672,13902159,214875
6aa8f43470e56202,52882,43006261,214938,52824,43024981,214938
6b60fce096dc6f41,11585,1717606,212898,11520,1732564,212898
6c2ae3cbf8157de6,34754,24906397,204076,34691,24921812,204076
6c8141f7fa646287,17616,7762144,236341,17563,7778346,236341
6cb57c560356a869,25264,15388704,214066,25207,15406124,214066
6d15928efcdde1da,42304,32436602,205419,42246,32452028,205419
6d22bdb76f92908e,10482,613336,213745,10424,629746,213745
6d41ebea68aab1bd,20270,10395775,213741,20217,10411527,213741
6d6029fa584c514d,14624,4754163,214418,14556,4770109,214418
6e87b32ac694f1e4,44558,34687471,216242,44488,34704003,216242
6edebedda0fffc83,10513,649289,213076,10454,664819,213076
6f693d54c0394aed,32774,22914141,215598,32699,22930093,215598
