content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
2088273f6f9b088e,29913,20052912,213321,29890,20070046,213321
20d15b93eca316e1,90933,81101104,205460,90900,81116320,205460
20dea6900cd5d926,72497,62673611,215180,72480,62696996,215180
21489cad1bbb4383,36360,26516900,214499,,,
215f69a0d80b84e7,102075,92216547,216088,102050,92264227,216088
2188085977db6a85,46687,36851686,213869,46658,36877516,213869
218b1040a18db5bb,48836,38999721,215360,48808,39023927,215360
21c88dd713ae0da8,53278,43439371,233302,53240,43456903,233302
21fc51ca5f864577,59540,49699386,208759,59543,49718319,208759
222af6e202d0deca,88052,78200249,214545,88028,78216823,214545
22618ccf8ca9f014,112206,102363299,212789,,,
22907af46f94d6f2,70446,60619111,213732,,,
22bff91e56b529b8,102554,92711294,206013,,,
22eb5b84b4a1cae0,26661,16806403,216192,26647,16826874,216192
22eec1a6c3d55ad4,52735,42881201,211127,52707,42898964,211127
22fecea94d0540a1,90524,80677859,216721,90501,80694644,216721
230bd71c410d09a1,49809,39978224,215330,49781,40002181,215330
234fefe6ca8bf466,40743,30914405,212991,40714,30929702,212991
237106e4e28d2c3b,82900,73046062,216841,82887,73101010,216841
237d18f9ef3b3c95,42795,32971265,215061,42771,32987165,215061
239d39b8ab87ffd8,40432,30589585,212503,40401,30605880,212503
23c6dd5b0e68fd65,104005,94181492,215234,,,
23d0a0b45a625236,102332,92483180,217061,,,
23db3b24494e86da,12099,2254472,215623,12065,2270867,215623
24081dc5da08fdc8,86914,77093547,206119,,,
24157dbe43a5d849,99494,89639700,215814,99472,89658805,215814
244385e93a62f2f6,50601,40758921,215175,50571,40785091,215175
24a80e4326db705c,70046,60194978,213320,,,
24c16088ab1a71aa,91638,81783253,214220,91613,81800989,214220
24c822bc755d1431,41633,31798010,211483,41597,31813915,211483
24ee159bfe0c8cfb,64510,54691119,211182,64497,54713532,211182
24f4210a4b35c036,111043,101180330,215409,,,
2545a7ae93f4e3b5,37147,27298052,213623,37124,27338179,213623
255823ca9baaa3db,102237,92382820,216755,102211,92425641,216755
25a1bf495370e35d,29277,19430684,214756,29234,19445877,214756
25d490d99a7dab7e,68024,58174640,212006,,,
263edd64a941725a,83061,73213205,216135,83045,73259087,216135
264f670e4817b60a,46533,36687991,214976,46504,36717750,214976
268807b4725a77ec,38723,28897571,212409,38700,28918612,212409
26bbe45aafeb78fb,63921,54070356,210851,63898,54085697,210851
26cb426d1e85133c,14750,4894851,216596,14739,4917953,216596
26d9d4fe98f8901f,99429,89579420,215856,99408,89594568,215856
2700985658230df6,77997,68156654,213152,77961,68172517,213152
2715e3627fa8a626,93457,83611559,214794,93441,83627226,214794
271c2b96a77078ae,79484,69655371,212260,79455,69671627,212260
273c555f33aad58a,71781,61926944,211476,,,
2748d4087c45f704,46020,36166167,215365,,,
2776ce153df6899b,65560,55706398,213502,65545,55727706,213502
279b6c92d9743c27,114202,104353314,215273,114174,104370525,215273
279e1b1f7f47128b,11977,2123246,214930,11952,2140853,214930
27b7f062ac7e8f67,18699,8874323,215334,18674,8891170,215334
2813ac6950dbed6b,65625,55770981,213113,65609,55794391,213113
2844c691efda5e63,54008,44157820,211955,53982,44174011,211955
28813189aa6a873d,57599,47778019,213493,57606,47795274,213493
288e384565db8e3d,38352,28500624,211469,38327,28520233,211469
2892a3be9871229b,20085,10236638,206876,20064,10252585,206876
2894a234074f3455,86166,76311347,216350,86146,76335540,216350
289a42862ece36bf,56816,46961679,211511,56778,46977701,211511
2901036c5150b2e9,24376,14552870,215296,,,
2903bb524c0eb1d6,110295,100445335,215252,110279,100470966,215252
2908fc266c141b90,107708,97862602,215236,,,
291dd4c785e46be0,25359,15520431,214994,25333,15536115,214994
2944ebb94a831cfe,102043,92188776,214762,,,
29621be9d63a722e,60266,50421502,212578,60220,50436817,212578
298d6b40e531a330,15006,5154574,215631,,,
29a5ffad94f23966,53369,43533453,212734,53334,43549563,212734
2a44d25094cb9db2,38753,28930439,194508,38735,28949745,194508
2a49ec5dc4022ca4,52020,42165956,215731,51999,42185209,215731
2a52cfa9daff22b0,100910,91075663,214341,,,
2a58ffb979af82f4,104886,95060964,216321,104866,95085394,216321
2a5f7ffca803afdb,52460,42618713,214996,52422,42634153,214996
2a99f4899c9fb3d3,118280,108425996,214652,118253,108444157,214652
